,ZIP_CODE,ZCTA,Population
1264,4420,4421,1366
1265,4421,4421,1366
1266,4422,4422,1409
1267,4424,4424,823
1268,4426,4426,4720
1269,4427,4427,2858
1270,4428,4428,3146
1271,4429,4429,4717
1272,4430,4430,1728
1273,4431,4431,81
1274,4434,4434,1246
1275,4435,4435,1092
1276,4438,4438,1124
1277,4441,4441,1840
1278,4737,4441,1840
1279,4442,4442,93
1280,4443,4443,2537
1281,4444,4444,8824
1282,4448,4448,1431
1283,4449,4449,1489
1284,4450,4450,1368
1285,4451,4451,259
1286,4453,4453,779
1287,4454,4454,69
1288,4455,4455,923
1289,4456,4456,2851
1290,4457,4457,5948
1291,4459,4459,773
1292,4460,4460,1419
1293,4461,4461,3070
1294,4462,4462,4835
1295,4463,4463,2847
1296,4464,4464,684
1297,4468,4468,9521
1298,4469,4469,2702
1299,4471,4471,609
1300,4472,4472,2144
1301,4473,4473,7660
1302,4474,4474,3733
1303,4475,4475,418
1304,4476,4476,1259
1305,4478,4478,316
1306,4479,4479,1343
1307,4481,4481,559
1308,4485,4485,233
1309,4487,4487,964
1310,4488,4488,1202
1311,4489,4489,197
1312,4490,4490,273
1313,4491,4491,140
1314,4492,4492,166
1315,4493,4493,1967
1316,4495,4495,407
1317,4496,4496,3757
1318,4497,4497,389
1319,4530,4530,10818
1320,4535,4535,709
1321,4537,4537,2073
1322,4549,4537,2073
1323,4538,4538,2080
1324,4539,4539,1168
1325,4541,4541,80
1326,4543,4543,2218
1327,4544,4544,724
1328,4547,4547,1152
1329,4548,4548,1042
1330,4551,4551,806
1331,4553,4553,1752
1332,4554,4554,710
1333,4555,4555,1643
1334,4556,4556,1249
1335,4558,4558,308
1336,4562,4562,2216
1337,4565,4562,2216
1338,4563,4563,1534
1339,4564,4564,489
1340,4568,4568,391
1341,4570,4570,2
1342,4571,4571,323
1343,4572,4572,5075
1344,4573,4573,501
1345,4574,4574,1510
1346,4575,4575,85
1347,4576,4576,604
1348,4578,4578,4450
1349,4579,4579,3072
1350,4605,4605,12974
1351,4606,4606,1272
1352,4607,4607,1182
1353,4609,4609,5222
1354,4672,4609,5222
1355,4611,4611,508
1356,4612,4612,589
1357,4613,4613,183
1358,4614,4614,2579
1359,4616,4616,824
1360,4617,4617,811
1361,4619,4619,3121
1362,4622,4622,1412
1363,4623,4623,1054
1364,4624,4624,184
1365,4625,4625,47
1366,4626,4626,507
1367,4627,4627,1636
1368,4628,4628,703
1369,4629,4629,107
1370,4630,4630,1398
1371,4631,4631,1331
1372,4634,4634,1923
1373,4635,4635,61
1374,4637,4637,136
1375,4640,4640,2261
1376,4642,4642,123
1377,4643,4643,1018
1378,4644,4644,13
1379,4645,4645,73
1380,4646,4646,94
1381,4648,4648,580
1382,4649,4649,1370
1383,4650,4650,235
1384,4652,4652,1690
1385,4653,4653,490
1386,4654,4654,3424
1387,4655,4655,1119
1388,4657,4657,363
1389,4658,4658,1353
1390,4660,4660,1309
1391,4662,4662,488
1392,4664,4664,1238
1393,4666,4666,1172
1394,4667,4667,1638
1395,4668,4668,1680
1396,4669,4669,204
1397,4671,4671,576
1398,4673,4673,112
1399,4674,4674,484
1400,4675,4675,253
1401,4676,4676,1088
1402,4677,4677,274
1403,4679,4679,1767
1404,4680,4680,1131
1405,4681,4681,1043
1406,4683,4683,104
1407,4684,4684,1466
1408,4685,4685,332
1409,4686,4686,114
1410,4691,4691,441
1411,4693,4693,516
1412,4694,4694,2376
1413,4730,4730,9992
1414,4732,4732,1670
1415,4775,4732,1670
1416,4733,4733,221
1417,4734,4734,800
1418,4735,4735,617
1419,4736,4736,9876
1420,4738,4786,1970
1421,4786,4786,1970
1422,4739,4739,1112
1423,4740,4740,1287
1424,4741,4741,3
1425,4742,4742,3496
1426,4743,4743,4676
1427,4744,4743,4676
1428,4745,4745,1082
1429,4746,4746,470
1430,4747,4747,1337
1431,4750,4750,2603
1432,4751,4750,2603
1433,4756,4756,3344
1434,4757,4757,2870
1435,4758,4758,1498
1436,4760,4760,795
1437,4761,4761,529
1438,4762,4762,602
1439,4763,4763,726
1440,4764,4764,66
1441,4765,4765,1262
1442,4766,4766,386
1443,4768,4768,400
1444,4769,4769,9692
1445,4772,4772,762
1446,4773,4773,723
1447,4774,4774,730
1448,4776,4776,925
1449,4777,4777,422
1450,4779,4779,398
1451,4780,4780,808
1452,4781,4781,560
1453,4783,4783,426
1454,4785,4785,2504
1455,4787,4787,544
1456,4841,4841,7297
1457,4843,4843,4851
1458,4847,4847,1536
1459,4848,4848,566
1460,4849,4849,3684
1461,4850,4849,3684
1462,4851,4851,75
1463,4852,4852,69
1464,4853,4853,354
1465,4854,4854,1580
1466,4855,4855,307
1467,4856,4856,3330
1468,4865,4856,3330
1469,4858,4858,1533
1470,4859,4859,724
1471,4860,4860,1591
1472,4861,4861,2781
1473,4862,4862,3592
1474,4863,4863,1165
1475,4864,4864,4751
1476,4901,4901,26248
1477,4903,4901,26248
1478,4910,4910,2041
1479,4911,4911,2136
1480,4912,4912,1048
1481,4915,4915,8806
1482,4917,4917,2849
1483,4918,4918,349
1484,4920,4920,1713
1485,4921,4921,1593
1486,4922,4922,1164
1487,4923,4923,482
1488,4924,4924,2275
1489,4925,4925,75
1490,4926,4926,52
1491,4927,4927,3486
1492,4928,4928,2198
1493,4929,4929,837
1494,4930,4930,4295
1495,4932,4932,1181
1496,4933,4933,65
1497,4935,4989,4215
1498,4989,4989,4215
1499,4936,4936,261
1500,4937,4937,6645
1501,4938,4938,9869
1502,4939,4939,1105
1503,4940,4940,118
1504,4941,4941,1751
1505,4942,4942,1326
1506,4943,4943,1792
1507,4944,4944,42
1508,4945,4945,1242
1509,4947,4947,1852
1510,4949,4949,913
1511,4950,4950,4855
1512,4951,4951,906
1513,4952,4952,1829
1514,4953,4953,3228
1515,4954,4961,972
1516,4961,4961,972
1517,4955,4955,1362
1518,4956,4956,760
1519,4957,4957,4265
1520,4958,4958,1954
1521,4962,4962,125
1522,4963,4963,7238
1523,4964,4964,221
1524,4965,4965,1976
1525,4966,4966,1682
1526,4967,4967,4230
1527,4969,4969,1362
1528,4970,4970,1620
1529,4971,4971,2005
1530,4972,4981,2316
1531,4981,4981,2316
1532,4973,4973,1389
1533,4974,4974,2611
1534,4975,4975,48
1535,4976,4976,9903
1536,4978,4978,799
1537,4979,4979,1064
1538,4982,4982,630
1539,4983,4983,1752
1540,4984,4984,523
1541,4985,4985,114
1542,4986,4986,1721
1543,4987,4987,1030
1544,4988,4988,2134
1545,4992,4992,103
1546,5001,5001,9123
1547,5009,5001,9123
1548,5047,5001,9123
1549,5088,5001,9123
1550,5030,5089,4979
1551,5089,5089,4979
1552,5031,5031,218
1553,5032,5032,2664
1554,5033,5033,2744
1555,5034,5034,310
1556,5035,5035,638
1557,5036,5036,1037
1558,5037,5037,560
1559,5038,5038,1230
1560,5039,5039,1110
1561,5040,5040,471
1562,5041,5041,354
1563,5042,5042,605
1564,5043,5043,937
1565,5054,5043,937
1566,5045,5045,1758
1567,5074,5045,1758
1568,5046,5046,1139
1569,5048,5048,2429
1570,5049,5048,2429
1571,5073,5048,2429
1572,5050,5050,146
1573,5051,5051,1549
1574,5085,5051,1549
1575,5052,5052,348
1576,5053,5053,332
1577,5055,5055,3363
1578,5056,5056,567
1579,5058,5058,346
1580,5059,5059,874
1581,5060,5060,4415
1582,5061,5061,1679
1583,5062,5062,702
1584,5065,5065,1064
1585,5067,5067,258
1586,5068,5068,3125
1587,5069,5069,555
1588,5070,5070,484
1589,5071,5071,324
1590,5072,5072,526
1591,5075,5075,1113
1592,5076,5076,412
1593,5077,5077,1215
1594,5079,5079,730
1595,5081,5081,550
1596,5083,5083,151
1597,5084,5084,140
1598,5086,5086,793
1599,5091,5091,3288
1600,5101,5101,4643
1601,5141,5141,112
1602,5142,5142,680
1603,5143,5143,4343
1604,5146,5146,750
1605,5148,5148,1140
1606,5149,5149,2092
1607,5150,5150,831
1608,5151,5151,1553
1609,5152,5152,448
1610,5153,5153,687
1611,5154,5154,661
1612,5155,5155,828
1613,5156,5156,9226
1614,5158,5158,1049
1615,5159,5158,1049
1616,5161,5161,552
1617,5201,5201,14851
1618,5250,5250,3408
1619,5251,5251,1350
1620,5252,5252,274
1621,5253,5253,685
1622,5254,5254,273
1623,5255,5255,4121
1624,5257,5257,2718
1625,5260,5260,459
1626,5261,5261,2738
1627,5262,5262,2547
1628,5301,5301,16820
1629,5302,5301,16820
1630,5303,5301,16820
1631,5304,5301,16820
1632,5344,5301,16820
1633,5357,5301,16820
1634,5340,5340,763
1635,5341,5341,407
1636,5342,5342,581
1637,5343,5343,917
1638,5345,5345,2119
1639,5351,5345,2119
1640,5346,5346,5184
1641,5350,5350,763
1642,5352,5352,824
1643,5353,5353,1072
1644,5354,5354,2210
1645,5355,5355,813
1646,5356,5356,717
1647,5358,5358,148
1648,5359,5359,594
1649,5360,5360,251
1650,5361,5361,947
1651,5362,5362,127
1652,5363,5363,2021
1653,5401,5401,28185
1654,5402,5401,28185
1655,5406,5401,28185
1656,5403,5403,17593
1657,5407,5403,17593
1658,5404,5404,7240
1659,5405,5405,4406
1660,5408,5408,10114
1661,5439,5439,1734
1662,5440,5440,1998
1663,5441,5441,958
1664,5442,5442,339
1665,5443,5443,6656
1666,5469,5443,6656
1667,5444,5444,1714
1668,5445,5445,3754
1669,5446,5446,15373
1670,5449,5446,15373
1671,5447,5447,79
1672,5448,5448,1134
1673,5450,5450,4977
1674,5451,5452,19710
1675,5452,5452,19710
1676,5453,5452,19710
1677,5454,5454,4447
1678,5455,5455,1080
1679,5456,5456,1277
1680,5457,5457,1617
1681,5458,5458,2044
1682,5459,5459,2156
1683,5460,5488,7690
1684,5488,5488,7690
1685,5461,5461,4542
1686,5462,5462,1938
1687,5463,5463,471
1688,5464,5464,3008
1689,5465,5465,5355
1690,5466,5477,4397
1691,5477,5477,4397
1692,5468,5468,12942
1693,5470,5471,896
1694,5471,5471,896
1695,5472,5472,1643
1696,5473,5473,1413
1697,5474,5474,803
1698,5476,5476,3183
1699,5478,5478,14449
1700,5479,5478,14449
1701,5481,5481,0
1702,5482,5482,7198
1703,5483,5483,1303
1704,5485,5485,93
1705,5486,5486,1654
1706,5487,5487,1498
1707,5489,5489,3174
1708,5490,5489,3174
1709,5491,5491,5909
1710,5492,5492,682
1711,5494,5494,1767
1712,5495,5495,9341
1713,5601,5602,11916
1714,5602,5602,11916
1715,5603,5602,11916
1716,5604,5602,11916
1717,5609,5602,11916
1718,5620,5602,11916
1719,5633,5602,11916
1720,5640,5640,161
1721,5641,5641,17169
1722,5670,5641,17169
1723,5647,5647,1141
1724,5648,5648,423
1725,5649,5649,574
1726,5650,5650,1123
1727,5666,5650,1123
1728,5651,5651,1546
1729,5652,5652,776
1730,5653,5653,547
1731,5654,5654,970
1732,5655,5655,2868
1733,5665,5655,2868
1734,5656,5656,3508
1735,5657,5657,56
1736,5658,5658,1402
1737,5660,5660,1660
1738,5661,5661,5620
1739,5662,5672,4314
1740,5672,5672,4314
1741,5663,5663,6773
1742,5664,5664,80
1743,5667,5667,2166
1744,5669,5669,634
1745,5671,5676,4984
1746,5676,5676,4984
1747,5673,5673,2574
1748,5674,5674,1705
1749,5675,5675,1064
1750,5677,5677,2232
1751,5678,5678,163
1752,5679,5679,3296
1753,5680,5680,2168
1754,5681,5681,458
1755,5682,5682,1251
1756,5701,5701,20802
1757,5702,5701,20802
1758,5730,5730,302
1759,5731,5743,4330
1760,5743,5743,4330
1761,5732,5732,708
1762,5733,5733,5895
1763,5745,5733,5895
1764,5734,5734,1306
1765,5735,5735,4402
1766,5750,5735,4402
1767,5736,5736,684
1768,5737,5737,875
1769,5738,5738,1072
1770,5739,5739,1407
1771,5740,5740,25
1772,5741,5764,3452
1773,5764,5764,3452
1774,5742,5742,597
1775,5744,5744,533
1776,5746,5772,713
1777,5772,5772,713
1778,5747,5747,280
1779,5748,5748,323
1780,5751,5751,811
1781,5753,5753,10491
1782,5757,5757,832
1783,5758,5758,784
1784,5759,5759,1827
1785,5760,5760,1123
1786,5761,5761,1000
1787,5762,5762,542
1788,5763,5763,2747
1789,5765,5765,1803
1790,5766,5766,572
1791,5767,5767,1143
1792,5768,5776,714
1793,5776,5776,714
1794,5769,5769,1216
1795,5770,5770,1136
1796,5773,5773,2136
1797,5774,5774,1129
1798,5775,5775,623
1799,5777,5777,3420
1800,5778,5778,733
1801,5819,5819,9444
1802,5838,5819,9444
1803,5848,5819,9444
1804,5861,5819,9444
1805,5863,5819,9444
1806,5820,5820,662
1807,5821,5821,1269
1808,5822,5822,1873
1809,5823,5855,7170
1810,5855,5855,7170
1811,5824,5824,1139
1812,5825,5825,191
1813,5826,5826,983
1814,5827,5827,309
1815,5828,5828,1928
1816,5829,5829,2003
1817,5830,5830,1502
1818,5832,5832,982
1819,5833,5833,273
1820,5836,5836,1068
1821,5837,5837,353
1822,5839,5839,775
1823,5840,5858,368
1824,5858,5858,368
1825,5841,5841,425
1826,5842,5842,522
1827,5843,5843,2556
1828,5845,5845,1096
1829,5846,5846,1252
1830,5847,5847,879
1831,5849,5851,6528
1832,5851,5851,6528
1833,5850,5850,231
1834,5853,5853,711
1835,5857,5857,1540
1836,5859,5859,1819
1837,5860,5860,2557
1838,5862,5862,356
1839,5866,5866,732
1840,5867,5867,899
1841,5868,5868,364
1842,5871,5871,1638
1843,5872,5872,789
1844,5873,5873,675
1845,5874,5874,505
1846,5875,5875,454
1847,5901,5901,20
1848,5902,5902,188
1849,5903,5903,868
1850,5904,5904,267
1851,5905,5905,827
1852,5906,5906,1178
1853,5907,5907,177
1854,6001,6001,18385
1855,6002,6002,20486
1856,6152,6002,20486
1857,6006,6095,29079
1858,6064,6095,29079
1859,6095,6095,29079
1860,6010,6010,60448
1861,6011,6010,60448
1862,6013,6013,9326
1863,6016,6016,6226
1864,6018,6018,2865
1865,6019,6019,10129
1866,6020,6020,0
1867,6021,6021,314
1868,6022,6022,163
1869,6023,6023,1296
1870,6024,6024,647
1871,6025,6033,28762
1872,6033,6033,28762
1873,6026,6026,5117
1874,6027,6027,1492
1875,6028,6074,25705
1876,6074,6074,25705
1877,6029,6029,15547
1878,6030,6032,17675
1879,6032,6032,17675
1880,6034,6032,17675
1881,6153,6032,17675
1882,6031,6031,1287
1883,6035,6035,7513
1884,6037,6037,18565
1885,6039,6039,1942
1886,6040,6040,35306
1887,6041,6042,22942
1888,6042,6042,22942
1889,6045,6042,22942
1890,6043,6043,4986
1891,6050,6051,30519
1892,6051,6051,30519
1893,6052,6052,7858
1894,6053,6053,34863
1895,6057,6057,6707
1896,6058,6058,1787
1897,6059,6059,0
1898,6060,6060,2581
1899,6061,6061,169
1900,6062,6062,17715
1901,6063,6063,3285
1902,6065,6065,882
1903,6066,6066,29219
1904,6067,6067,19709
1905,6068,6068,1612
1906,6079,6068,1612
1907,6069,6069,2535
1908,6070,6070,15104
1909,6071,6071,11645
1910,6072,6071,11645
1911,6073,6073,5651
1912,6075,6076,12659
1913,6076,6076,12659
1914,6077,6076,12659
1915,6078,6078,12413
1916,6080,6078,12413
1917,6081,6081,1381
1918,6082,6082,44654
1919,6083,6082,44654
1920,6084,6084,15067
1921,6085,6085,7276
1922,6087,6085,7276
1923,6088,6088,4936
1924,6089,6089,2813
1925,6090,6090,1232
1926,6091,6091,140
1927,6092,6092,4203
1928,6093,6093,3322
1929,6094,6098,12426
1930,6098,6098,12426
1931,6096,6096,12498
1932,6199,6096,12498
1933,6101,6120,12887
1934,6104,6120,12887
1935,6120,6120,12887
1936,6140,6120,12887
1937,6141,6120,12887
1938,6142,6120,12887
1939,6143,6120,12887
1940,6144,6120,12887
1941,6145,6120,12887
1942,6146,6120,12887
1943,6147,6120,12887
1944,6150,6120,12887
1945,6151,6120,12887
1946,6102,6114,27449
1947,6114,6114,27449
1948,6134,6114,27449
1949,6103,6103,1410
1950,6123,6103,1410
1951,6176,6103,1410
1952,6183,6103,1410
1953,6105,6105,19392
1954,6115,6105,19392
1955,6126,6105,19392
1956,6154,6105,19392
1957,6155,6105,19392
1958,6106,6106,39902
1959,6128,6106,39902
1960,6107,6107,18786
1961,6127,6107,18786
1962,6180,6107,18786
1963,6108,6108,24307
1964,6109,6109,26668
1965,6129,6109,26668
1966,6161,6109,26668
1967,6110,6110,12650
1968,6133,6110,12650
1969,6167,6110,12650
1970,6111,6111,30562
1971,6131,6111,30562
1972,6112,6112,22879
1973,6132,6112,22879
1974,6117,6117,17267
1975,6137,6117,17267
1976,6118,6118,26956
1977,6138,6118,26956
1978,6119,6119,15474
1979,6156,6160,0
1980,6160,6160,0
1981,6226,6226,20114
1982,6230,6259,4498
1983,6258,6259,4498
1984,6259,6259,4498
1985,6267,6259,4498
1986,6231,6231,4083
1987,6232,6232,3297
1988,6233,6241,6650
1989,6241,6241,6650
1990,6234,6234,8244
1991,6235,6235,2257
1992,6237,6237,5492
1993,6238,6238,12428
1994,6239,6239,11183
1995,6242,6242,1408
1996,6243,6243,60
1997,6244,6281,6930
1998,6281,6281,6930
1999,6245,6255,4744
2000,6246,6255,4744
2001,6255,6255,4744
2002,6247,6247,2841
2003,6248,6248,5603
2004,6249,6249,7308
2005,6250,6250,4821
2006,6251,6268,11481
2007,6268,6268,11481
2008,6254,6254,1922
2009,6256,6256,2154
2010,6260,6260,9510
2011,6262,6262,586
2012,6263,6263,345
2013,6264,6264,166
2014,6265,6279,6041
2015,6279,6279,6041
2016,6266,6266,495
2017,6269,6269,9844
2018,6277,6277,4140
2019,6278,6278,4454
2020,6280,6280,3162
2021,6282,6282,1096
2022,6320,6320,27617
2023,6330,6330,3282
2024,6383,6330,3282
2025,6331,6331,5137
2026,6332,6332,258
2027,6333,6333,6607
2028,6334,6334,2592
2029,6335,6335,6729
2030,6336,6336,84
2031,6338,6339,8302
2032,6339,6339,8302
2033,6340,6340,31242
2034,6349,6340,31242
2035,6350,6350,67
2036,6351,6351,16301
2037,6353,6353,162
2038,6354,6354,6141
2039,6355,6355,12985
2040,6372,6355,12985
2041,6388,6355,12985
2042,6357,6357,12552
2043,6359,6359,5313
2044,6360,6360,37541
2045,6365,6365,4720
2046,6370,6370,7429
2047,6371,6371,9952
2048,6439,6371,9952
2049,6373,6373,345
2050,6374,6374,8373
2051,6375,6375,3660
2052,6376,6376,57
2053,6377,6377,2962
2054,6378,6378,5399
2055,6379,6379,9038
2056,6380,6380,2862
2057,6382,6382,11947
2058,6384,6384,2672
2059,6385,6385,15893
2060,6387,6387,213
2061,6389,6389,41
2062,6390,6390,236
2063,6401,6401,19237
2064,6403,6403,6033
2065,6404,6470,16003
2066,6440,6470,16003
2067,6470,6470,16003
2068,6405,6405,27860
2069,6408,6410,29161
2070,6410,6410,29161
2071,6411,6410,29161
2072,6409,6409,693
2073,6412,6412,3994
2074,6413,6413,13235
2075,6414,6414,214
2076,6415,6415,16857
2077,6474,6415,16857
2078,6416,6416,14005
2079,6417,6417,4629
2080,6418,6418,12914
2081,6419,6419,6525
2082,6420,6420,4182
2083,6422,6422,7388
2084,6423,6423,5097
2085,6424,6424,12808
2086,6426,6426,3245
2087,6437,6437,22375
2088,6438,6438,2550
2089,6441,6441,5438
2090,6442,6442,2745
2091,6443,6443,18269
2092,6444,6444,370
2093,6447,6447,6404
2094,6450,6450,36493
2095,6451,6451,24419
2096,6455,6455,3148
2097,6456,6456,295
2098,6457,6457,47648
2099,6459,6457,47648
2100,6460,6460,38207
2101,6461,6461,14552
2102,6467,6467,157
2103,6468,6468,19479
2104,6491,6468,19479
2105,6469,6469,3209
2106,6471,6471,7720
2107,6472,6472,6853
2108,6473,6473,24388
2109,6475,6475,10242
2110,6477,6477,13956
2111,6478,6478,12683
2112,6479,6479,10431
2113,6480,6480,9508
2114,6481,6481,1277
2115,6482,6482,11557
2116,6483,6483,16540
2117,6484,6484,39559
2118,6487,6488,19904
2119,6488,6488,19904
2120,6489,6489,32067
2121,6492,6492,45241
2122,6493,6492,45241
2123,6494,6492,45241
2124,6495,6492,45241
2125,6498,6498,6963
2126,6501,6510,2737
2127,6502,6510,2737
2128,6503,6510,2737
2129,6504,6510,2737
2130,6505,6510,2737
2131,6507,6510,2737
2132,6508,6510,2737
2133,6509,6510,2737
2134,6510,6510,2737
2135,6521,6510,2737
2136,6506,6511,53600
2137,6511,6511,53600
2138,6520,6511,53600
2139,6530,6511,53600
2140,6531,6511,53600
2141,6532,6511,53600
2142,6533,6511,53600
2143,6534,6511,53600
2144,6535,6511,53600
2145,6536,6511,53600
2146,6540,6511,53600
2147,6512,6512,29861
2148,6513,6513,38978
2149,6514,6514,26265
2150,6515,6515,17141
2151,6516,6516,55564
2152,6537,6516,55564
2153,6538,6516,55564
2154,6517,6517,14853
2155,6518,6518,19848
2156,6519,6519,16428
2157,6524,6524,5563
2158,6525,6525,8990
2159,6601,6604,30313
2160,6602,6604,30313
2161,6604,6604,30313
2162,6605,6605,23397
2163,6606,6606,46236
2164,6607,6607,7843
2165,6608,6608,13671
2166,6610,6610,22735
2167,6611,6611,36091
2168,6612,6612,7453
2169,6614,6614,32929
2170,6615,6615,18453
2171,6673,6615,18453
2172,6699,6615,18453
2173,6701,6702,3654
2174,6702,6702,3654
2175,6720,6702,3654
2176,6721,6702,3654
2177,6722,6702,3654
2178,6723,6702,3654
2179,6724,6702,3654
2180,6725,6702,3654
2181,6726,6702,3654
2182,6703,6704,25139
2183,6704,6704,25139
2184,6705,6705,27122
2185,6706,6706,14324
2186,6708,6708,29418
2187,6710,6710,10715
2188,6712,6712,9376
2189,6716,6716,16680
2190,6749,6762,7561
2191,6762,6762,7561
2192,6750,6750,1446
2193,6751,6751,3577
2194,6752,6752,1735
2195,6753,6754,1699
2196,6754,6754,1699
2197,6755,6755,1133
2198,6756,6756,2853
2199,6757,6757,2258
2200,6758,6758,354
2201,6759,6759,5720
2202,6763,6763,2033
2203,6770,6770,31975
2204,6776,6776,26889
2205,6777,6777,1733
2206,6778,6778,1378
2207,6779,6779,8324
2208,6781,6786,9867
2209,6786,6786,9867
2210,6782,6782,2376
2211,6783,6783,2228
2212,6784,6784,3689
2213,6785,6785,686
2214,6787,6787,7975
2215,6790,6790,36482
2216,6792,6790,36482
2217,6791,6791,5666
2218,6793,6793,1140
2219,6794,6794,1065
2220,6795,6795,14144
2221,6796,6796,1009
2222,6798,6798,9984
2223,6801,6801,18581
2224,6804,6804,16466
2225,6807,6807,7150
2226,6810,6810,49482
2227,6813,6810,49482
2228,6814,6810,49482
2229,6816,6810,49482
2230,6817,6810,49482
2231,6811,6811,31400
2232,6812,6812,13881
2233,6820,6820,20732
2234,6824,6824,33900
2235,6825,6825,21123
2236,6828,6825,21123
2237,6829,6883,10179
2238,6883,6883,10179
2239,6830,6830,24027
2240,6831,6831,14792
2241,6836,6831,14792
2242,6838,6880,26647
2243,6880,6880,26647
2244,6881,6880,26647
2245,6888,6880,26647
2246,6889,6880,26647
2247,6840,6840,19738
2248,6850,6850,18078
2249,6852,6850,18078
2250,6858,6850,18078
2251,6851,6851,26703
2252,6853,6853,3646
2253,6854,6854,29100
2254,6857,6854,29100
2255,6860,6854,29100
2256,6855,6855,7892
2257,6856,6856,3
2258,6870,6870,7316
2259,6875,6896,9110
2260,6876,6896,9110
2261,6896,6896,9110
2262,6877,6877,24677
2263,6879,6877,24677
2264,6878,6878,8043
2265,6890,6890,4306
2266,6897,6897,18071
2267,6901,6901,6828
2268,6904,6901,6828
2269,6914,6901,6828
2270,6921,6901,6828
2271,6902,6902,63406
2272,6910,6902,63406
2273,6911,6902,63406
2274,6912,6902,63406
2275,6913,6902,63406
2276,6920,6902,63406
2277,6922,6902,63406
2278,6926,6902,63406
2279,6903,6903,14499
2280,6905,6905,19649
2281,6927,6905,19649
2282,6906,6906,9088
2283,6907,6907,9016
2284,7001,7001,16305
2285,7002,7002,63031
2286,7003,7003,47312
2287,7004,7004,7440
2288,7005,7005,15269
2289,7006,7006,24812
2290,7007,7006,24812
2291,7008,7008,22844
